date,ticker,open,high,low,close,volume,date,Price_Increase,consc Increas,2day,dollowed by 3 more increase,3day,follow by 2 more
6/1/2023,AVAX,14.11941686,14.28488984,13.89301113,14.10698367,116708033,2023,0,0,0,0,0,0
6/2/2023,AVAX,14.10590261,14.55781446,14.02342614,14.49013816,128575135.8,2023,1,0,0,0,0,0
6/3/2023,AVAX,14.49035398,14.59723868,14.42220166,14.57432765,91435614.26,2023,1,0,0,0,0,0
6/4/2023,AVAX,14.57489282,14.91509918,14.5306619,14.7824926,112060060.9,2023,1,1,0,0,0,0
6/5/2023,AVAX,14.783157,14.87354733,13.60967957,13.89724369,236605568.6,2023,0,1,0,0,0,0
6/6/2023,AVAX,13.8949598,14.66053764,13.85191029,14.63187658,170072629.1,2023,1,2,0,0,0,0
6/7/2023,AVAX,14.63158126,14.68254502,13.99668818,14.03212924,159208577.2,2023,0,0,1,0,0,0
6/8/2023,AVAX,14.03162462,14.09510363,13.81285503,13.93117259,110532058.2,2023,0,3,0,0,0,0
6/9/2023,AVAX,13.93181117,14.22535264,13.73785721,13.76786778,130556046.8,2023,0,0,0,0,1,0
6/10/2023,AVAX,13.7678664,13.7678664,10.42367662,11.68025831,430714377.1,2023,0,0,0,0,0,0
6/11/2023,AVAX,11.6800999,11.79560457,11.50034422,11.57525713,121882449.6,2023,0,0,0,0,0,0
6/12/2023,AVAX,11.57508645,11.58316189,11.30092856,11.52029635,125715031.2,2023,0,0,0,0,0,0
6/13/2023,AVAX,11.52052383,12.04145069,11.45587579,11.78735432,139037458.8,2023,1,0,0,0,0,0
6/14/2023,AVAX,11.78734119,11.94881971,11.26086525,11.36608427,135945535.4,2023,0,0,0,0,0,0
6/15/2023,AVAX,11.36707104,11.54672765,11.03264534,11.40145216,140941560.5,2023,1,1,0,0,0,0
6/16/2023,AVAX,11.40016805,11.69341481,11.27535243,11.54164117,93292946.74,2023,1,0,0,0,0,0
6/17/2023,AVAX,11.54151401,11.82156126,11.4869803,11.62521441,89125241.65,2023,1,2,0,0,0,0
6/18/2023,AVAX,11.62493112,11.6282364,11.33796581,11.34263473,95386927.53,2023,0,1,1,0,0,0
6/19/2023,AVAX,11.34300156,11.48732528,11.21113277,11.4546097,89600907.64,2023,1,3,0,0,0,0
6/20/2023,AVAX,11.45524761,12.10843662,11.20534755,12.10644967,123591887.6,2023,1,0,0,0,1,0
6/21/2023,AVAX,12.10678508,13.01194308,12.07619692,12.91766331,199602350.9,2023,1,4,0,0,0,0
6/22/2023,AVAX,12.91525984,13.2134974,12.64572701,12.66788322,171555239.2,2023,0,1,0,0,0,0
6/23/2023,AVAX,12.66823841,13.48217438,12.66374147,13.28194976,171643519.6,2023,1,5,0,0,0,0
6/24/2023,AVAX,13.28221806,13.38566772,12.80357576,13.02487008,122944054.8,2023,0,0,0,0,0,0
6/25/2023,AVAX,13.02302331,13.6740908,12.99698115,13.44251865,150750404.2,2023,1,6,0,0,0,0
6/26/2023,AVAX,13.44223088,13.63967875,13.03208793,13.15283353,163891430.6,2023,0,0,0,0,0,0
6/27/2023,AVAX,13.15323917,13.46146702,13.12625088,13.20510842,114157871.9,2023,1,7,0,0,0,0
6/28/2023,AVAX,13.20535386,13.20535386,12.1742853,12.35588582,170640369.3,2023,0,0,0,0,0,0
6/29/2023,AVAX,12.35520113,12.92483756,12.29295424,12.67775587,133351344.4,2023,1,8,0,0,0,0
6/30/2023,AVAX,12.6770908,13.30967743,12.37768461,13.0130505,252369786.3,2023,1,0,0,0,0,0
7/1/2023,AVAX,13.01363326,13.13522815,12.90446735,12.99458258,116343643.6,2023,0,9,0,0,0,0
7/2/2023,AVAX,12.99642675,13.19537311,12.75169329,13.1191435,139911155.2,2023,1,1,0,0,0,0
7/3/2023,AVAX,13.12028991,13.43104583,13.09690475,13.22352598,168312885,2023,1,0,0,0,0,0
7/4/2023,AVAX,13.22418965,13.38682541,13.04196537,13.04200502,141670542,2023,0,2,0,0,0,0
7/5/2023,AVAX,13.04340678,13.14256137,12.55741423,12.67004613,134100625.4,2023,0,1,1,0,0,0
7/6/2023,AVAX,12.67006816,13.09291674,12.30261377,12.41074457,153672696.5,2023,0,0,0,0,0,0
7/7/2023,AVAX,12.41157386,12.7411927,12.33133033,12.73998908,109676680.7,2023,1,0,0,0,0,0
7/8/2023,AVAX,12.73962742,13.84980384,12.73773693,13.66015913,285973787.8,2023,1,0,0,0,0,0
7/9/2023,AVAX,13.65977436,14.1868276,13.59684564,13.60753216,216696215.4,2023,0,1,0,0,0,0
7/10/2023,AVAX,13.60763054,13.81316193,13.24336979,13.38939098,173771956.8,2023,0,1,0,0,0,0
7/11/2023,AVAX,13.39063855,13.67273962,13.18640322,13.26040398,142550256.6,2023,0,0,0,0,0,0
7/12/2023,AVAX,13.2606062,13.33176438,12.91430267,13.02525674,120763424.9,2023,0,0,0,0,0,0
7/13/2023,AVAX,13.02446023,14.14022507,12.92921094,14.09290399,262360528.2,2023,1,0,0,0,0,0
7/14/2023,AVAX,14.0917053,15.87269937,14.0917053,14.64442556,598790025.8,2023,1,0,0,0,0,0
7/15/2023,AVAX,14.64407873,15.2877061,14.46667947,14.83453833,195367689.5,2023,1,1,0,0,0,0
7/16/2023,AVAX,14.83495703,14.91660391,14.24091197,14.28956398,136030081.5,2023,0,1,0,0,0,0
7/17/2023,AVAX,14.29046356,14.61111059,13.97084373,14.42208858,149018010.7,2023,1,2,0,0,0,0
7/18/2023,AVAX,14.41793694,14.57248366,13.70806994,13.7917745,128799916,2023,0,0,1,0,0,0
7/19/2023,AVAX,13.79372351,14.23902073,13.78088953,14.00631946,124260704.3,2023,1,3,0,0,0,0
7/20/2023,AVAX,14.0057117,14.20750313,13.7370684,13.85602164,147745162.9,2023,0,0,0,0,1,0
7/21/2023,AVAX,13.85613092,14.05537218,13.76907448,13.9839117,103167755.9,2023,1,4,0,0,0,0
7/22/2023,AVAX,13.98404143,14.0441437,13.41270216,13.50437312,100499240.5,2023,0,0,0,0,0,0
7/23/2023,AVAX,13.50656369,13.73720066,13.44616979,13.56068884,94629429.79,2023,1,5,0,0,0,0
7/24/2023,AVAX,13.55835383,13.58194623,12.92463758,13.10347175,136591562.1,2023,0,0,0,0,0,0
7/25/2023,AVAX,13.10339059,13.43550842,13.06025222,13.34578087,136662247.1,2023,1,6,0,0,0,0
7/26/2023,AVAX,13.3461234,13.44691762,13.13344212,13.26471681,124083174.2,2023,0,0,0,0,0,0
7/27/2023,AVAX,13.26537708,13.41849574,13.0656081,13.14130982,92652960.82,2023,0,7,0,0,0,0
7/28/2023,AVAX,13.14165317,13.27338244,13.03962723,13.23844914,79610076.59,2023,1,0,0,0,0,0
7/29/2023,AVAX,13.23786507,13.28839858,13.17710907,13.24644284,55023687.76,2023,1,0,0,0,0,0
7/30/2023,AVAX,13.24640613,13.40017325,13.0121395,13.12849328,93192348.41,2023,0,1,0,0,0,0
7/31/2023,AVAX,13.12839891,13.25479455,12.76609472,12.82537741,108926781.8,2023,0,1,0,0,0,0
8/1/2023,AVAX,12.82345821,12.87943358,12.54499359,12.87566442,122231868.6,2023,1,0,0,0,0,0
8/2/2023,AVAX,12.87415832,12.93873151,12.48111544,12.53736425,114062163.2,2023,0,0,0,0,0,0
8/3/2023,AVAX,12.53809672,12.62191138,12.39916067,12.44600353,115953075.9,2023,0,1,0,0,0,0
8/4/2023,AVAX,12.44504924,12.5855398,12.32256087,12.39787858,98780737.7,2023,0,0,0,0,0,0
8/5/2023,AVAX,12.3978856,12.43808831,12.28816925,12.4378112,81054019.08,2023,1,0,0,0,0,0
8/6/2023,AVAX,12.43726655,12.64151631,12.42315986,12.57241557,92679576.42,2023,1,0,0,0,0,0
8/7/2023,AVAX,12.57237412,12.72587878,12.28500148,12.44824213,113926596.4,2023,0,1,0,0,0,0
8/8/2023,AVAX,12.44786169,12.75473855,12.39429816,12.69126272,122703545.5,2023,1,1,0,0,0,0
8/9/2023,AVAX,12.69149159,12.78512637,12.52341267,12.62130043,103737727.3,2023,0,0,0,0,0,0
8/10/2023,AVAX,12.6214687,12.63921812,12.47677894,12.48097292,98396828.73,2023,0,2,0,0,0,0
8/11/2023,AVAX,12.48183299,12.5243447,12.38351773,12.44179321,82201066.03,2023,0,0,1,0,0,0
8/12/2023,AVAX,12.44196479,12.47970832,12.36347495,12.38976064,69515969.56,2023,0,0,0,0,0,0
8/13/2023,AVAX,12.38857017,12.41414898,12.24415151,12.27439848,84586348.58,2023,0,0,0,0,0,0
8/14/2023,AVAX,12.27403398,12.42974577,12.20226628,12.35368248,93500406.38,2023,1,0,0,0,0,0
8/15/2023,AVAX,12.35445384,12.35778592,11.65950741,11.80609541,109201442.6,2023,0,0,0,0,0,0
8/16/2023,AVAX,11.80607122,11.84333355,11.17741275,11.36860742,113468173.6,2023,0,1,0,0,0,0
8/17/2023,AVAX,11.36989926,11.49070496,10.13773409,10.59056116,148177479.1,2023,0,0,0,0,0,0
8/18/2023,AVAX,10.59220912,10.98418211,10.57509463,10.79948489,119700966.6,2023,1,0,0,0,0,0
8/19/2023,AVAX,10.79918011,10.87490134,10.58120774,10.80682401,90720063.93,2023,1,0,0,0,0,0
8/20/2023,AVAX,10.80732676,10.91582426,10.75777001,10.87309009,73344406.04,2023,1,1,0,0,0,0
8/21/2023,AVAX,10.87246873,10.87246873,10.29245158,10.36135606,109507460.9,2023,0,1,0,0,0,0
8/22/2023,AVAX,10.36084413,10.37095075,9.839278738,10.13079107,127247027.5,2023,0,2,0,0,0,0
8/23/2023,AVAX,10.13161763,10.45398065,10.06972591,10.33666134,94660706.65,2023,1,0,1,0,0,0
8/24/2023,AVAX,10.33661598,10.34953993,10.01364471,10.11313091,92595657.9,2023,0,0,0,0,0,0
8/25/2023,AVAX,10.11365822,10.1181635,9.914755496,10.05303204,120285068.4,2023,0,1,0,0,0,0
8/26/2023,AVAX,10.05255809,10.11706675,10.0144175,10.0917124,82673805.57,2023,1,0,0,0,0,0
8/27/2023,AVAX,10.09156718,10.26521877,10.07418081,10.19877839,100337789.4,2023,1,0,0,0,0,0
8/28/2023,AVAX,10.19872409,10.41987517,9.977069462,10.36779556,115644220.8,2023,1,1,0,0,0,0
8/29/2023,AVAX,10.36786573,11.16219495,10.34371015,10.81059652,184923910.3,2023,1,1,0,0,0,0
8/30/2023,AVAX,10.81121616,10.81763857,10.35439288,10.4116989,120489599.4,2023,0,2,0,0,0,0
8/31/2023,AVAX,10.4121276,10.52127242,9.952914114,9.987268907,141798754.8,2023,0,2,1,0,0,0
9/1/2023,AVAX,9.987107387,10.05400794,9.786644824,9.924743729,113586569,2023,0,0,1,0,0,0
9/2/2023,AVAX,9.925154974,9.955728136,9.789296432,9.911879383,92831090.87,2023,0,0,0,0,0,0
9/3/2023,AVAX,9.912371383,9.987163799,9.846725196,9.884934052,84322183.68,2023,0,0,0,0,0,0
9/4/2023,AVAX,9.88434223,10.02832627,9.722491341,9.801346141,92249995.19,2023,0,0,0,0,0,0
9/5/2023,AVAX,9.801594875,9.945378725,9.682022664,9.91453739,88563052.52,2023,1,0,0,0,0,0
9/6/2023,AVAX,9.914605379,10.03004712,9.814656246,9.938822301,89681183.94,2023,1,0,0,0,0,0
9/7/2023,AVAX,9.939714408,10.12221516,9.85780805,10.0709084,85608646.62,2023,1,1,0,0,0,0
9/8/2023,AVAX,10.07217208,10.12887787,9.879311573,9.921845439,80027272.95,2023,0,1,0,0,0,0
9/9/2023,AVAX,9.921124352,9.921124352,9.844940775,9.84569318,52604052.92,2023,0,2,0,0,0,0
9/10/2023,AVAX,9.845918263,9.850462875,9.380984166,9.474143027,106234454.2,2023,0,0,1,0,0,0
9/11/2023,AVAX,9.474239473,9.500617256,9.112984592,9.230627016,108922513.4,2023,0,0,0,0,0,0
9/12/2023,AVAX,9.230103153,9.540319518,9.215670142,9.216545525,123809300.8,2023,0,0,0,0,0,0
9/13/2023,AVAX,9.216913218,9.40088252,9.121179419,9.299893312,106423749.9,2023,1,0,0,0,0,0
9/14/2023,AVAX,9.299423763,9.452430534,9.275929392,9.395647618,97449124.54,2023,1,0,0,0,0,0
9/15/2023,AVAX,9.396166814,9.501871601,9.21339755,9.429610659,90591604.22,2023,1,1,0,0,0,0
9/16/2023,AVAX,9.429638987,9.591642613,9.380909283,9.388934137,83336169.28,2023,0,1,0,0,0,0
9/17/2023,AVAX,9.38891835,9.38891835,9.045862827,9.106959003,89319200.11,2023,0,2,0,0,0,0
9/18/2023,AVAX,9.107001558,9.309519649,8.86351005,9.113308622,130967400.7,2023,1,0,1,0,0,0
9/19/2023,AVAX,9.113628879,9.293954676,9.064877258,9.218695816,113669977.8,2023,1,0,0,0,0,0
9/20/2023,AVAX,9.21867568,9.226011978,8.925913799,9.047985086,133008251.1,2023,0,1,0,0,0,0
9/21/2023,AVAX,9.047728585,9.098311223,8.793110432,8.826977455,124242248.1,2023,0,1,0,0,0,0
9/22/2023,AVAX,8.826608649,8.91463651,8.788033659,8.863328557,96087293.35,2023,1,0,0,0,0,0
9/23/2023,AVAX,8.863270035,8.973388723,8.845315457,8.900282497,78036616.72,2023,1,0,0,0,0,0
9/24/2023,AVAX,8.900065008,9.030483807,8.779019349,8.787721932,87114578.51,2023,0,1,0,0,0,0
9/25/2023,AVAX,8.787214596,8.948413834,8.701300155,8.943991876,101722179.3,2023,1,1,0,0,0,0
9/26/2023,AVAX,8.944087351,9.046966117,8.906657809,9.043546578,94338370.46,2023,1,0,0,0,0,0
9/27/2023,AVAX,9.042773564,9.168944152,8.847347193,8.922223947,100920764.8,2023,0,2,0,0,0,0
9/28/2023,AVAX,8.922110891,9.347945267,8.912898851,9.262673285,114343600.5,2023,1,1,1,0,0,0
9/29/2023,AVAX,9.263231535,9.346908388,9.087907423,9.175294969,112441015.6,2023,0,0,0,0,0,0
9/30/2023,AVAX,9.175644336,9.286137682,9.128679971,9.243799915,81409312.66,2023,1,2,0,0,0,0
10/1/2023,AVAX,9.242928609,9.805807837,9.22564059,9.739897969,119548757.5,2023,1,0,1,0,0,0
10/2/2023,AVAX,9.740345897,9.808033633,9.237227577,9.32707964,115234647.7,2023,0,3,0,0,0,0
10/3/2023,AVAX,9.326217514,9.455167621,9.246230767,9.403885878,90799145.67,2023,1,1,0,0,1,0
10/4/2023,AVAX,9.40508288,10.19834855,9.184607384,10.09360374,200728653.6,2023,1,0,0,0,0,0
10/5/2023,AVAX,10.09507912,10.29565518,9.848623439,10.13220386,182074688.3,2023,1,2,0,0,0,0
10/6/2023,AVAX,10.13202434,10.80382105,10.13202434,10.65694796,183799430.7,2023,1,1,1,0,0,0
10/7/2023,AVAX,10.65568813,11.63523594,10.28036462,10.36314407,302644507.9,2023,0,3,0,0,0,0
10/8/2023,AVAX,10.36265014,10.52234697,10.00317486,10.09640743,123132510.4,2023,0,2,0,0,1,0
10/9/2023,AVAX,10.09651709,10.09651709,9.382507438,9.538162239,158064218.2,2023,0,0,1,0,0,0
10/10/2023,AVAX,9.537803654,9.820892337,9.453707262,9.533376125,129362925.3,2023,0,0,0,0,0,0
10/11/2023,AVAX,9.533277639,9.561269738,9.242898063,9.304060596,114999356.7,2023,0,0,0,0,0,0
10/12/2023,AVAX,9.303346704,9.307399401,8.908487586,9.117600453,118916951.6,2023,0,0,0,0,0,0
10/13/2023,AVAX,9.117471277,9.308735317,9.035423022,9.156828021,97829535.5,2023,1,0,0,0,0,0
10/14/2023,AVAX,9.156593099,9.24372682,9.143728509,9.15079335,53224237.04,2023,0,0,0,0,0,0
10/15/2023,AVAX,9.15074395,9.254611138,9.093853421,9.173214984,75965195.61,2023,1,1,0,0,0,0
10/16/2023,AVAX,9.173584855,9.730789695,9.173584855,9.422463432,132269068.6,2023,1,0,0,0,0,0
10/17/2023,AVAX,9.421534408,9.421534408,9.069447676,9.112850389,131082243.3,2023,0,2,0,0,0,0
10/18/2023,AVAX,9.112896158,9.199531893,8.865635256,8.915650567,114796729.8,2023,0,1,1,0,0,0
10/19/2023,AVAX,8.915418442,9.087484537,8.717545815,9.065719115,120961088.9,2023,1,0,0,0,0,0
10/20/2023,AVAX,9.065312184,9.369835659,9.038393525,9.221671752,143258749.4,2023,1,0,0,0,0,0
10/21/2023,AVAX,9.220747447,9.789893631,9.195016012,9.63925401,172829843.8,2023,1,1,0,0,0,0
10/22/2023,AVAX,9.639972679,10.06345889,9.567420106,10.06345889,196664824.5,2023,1,1,0,0,0,0
10/23/2023,AVAX,10.06164745,10.62703997,9.90204557,10.5653094,314309003.3,2023,1,2,0,0,0,0
10/24/2023,AVAX,10.56650557,10.77965224,10.14249663,10.31480738,319493521.4,2023,0,2,1,0,0,0
10/25/2023,AVAX,10.31644445,10.6178317,10.20535823,10.51002858,233131160.9,2023,1,3,1,0,0,0
10/26/2023,AVAX,10.51231105,11.42867803,10.43045437,11.0528532,412832401,2023,1,0,0,0,1,0
10/27/2023,AVAX,11.05329082,11.05444282,10.4389305,10.5988118,221756572,2023,0,4,0,0,0,0
10/28/2023,AVAX,10.59812098,11.04554427,10.57365574,10.97305639,182810994,2023,1,1,0,0,0,0
10/29/2023,AVAX,10.97346576,11.42434912,10.81759507,11.3613874,168871435.8,2023,1,0,0,0,0,0
10/30/2023,AVAX,11.36221736,11.67316698,11.08947237,11.452512,191351191.5,2023,1,2,0,0,0,0
10/31/2023,AVAX,11.45430273,11.73885267,11.14032438,11.32440175,272866210.7,2023,0,1,1,0,0,0
11/1/2023,AVAX,11.3248257,12.29473175,10.93268639,12.20915145,350918838.5,2023,1,3,0,0,0,0
11/2/2023,AVAX,12.21141141,12.50805548,11.54380568,11.88912456,309909400.8,2023,0,0,0,0,1,0
11/3/2023,AVAX,11.88907463,12.17474186,11.51038237,12.11117096,201311407,2023,1,4,0,0,0,0
11/4/2023,AVAX,12.11100176,12.31891242,11.96942283,12.21777267,141347217.6,2023,1,0,0,0,0,0
11/5/2023,AVAX,12.21810843,12.64198783,12.14424766,12.36669381,207720703.1,2023,1,5,0,0,0,0
11/6/2023,AVAX,12.36637175,13.14193632,12.28510766,13.08121296,240896568.6,2023,1,1,0,0,0,0
11/7/2023,AVAX,13.07946506,13.07946506,12.36017261,12.82353951,245856300.1,2023,0,6,0,0,0,0
11/8/2023,AVAX,12.82282238,13.12697791,12.70619323,13.02196105,209458240.2,2023,1,2,0,0,0,0
11/9/2023,AVAX,13.01959479,13.93626995,12.38066658,12.97237583,465665898.8,2023,0,0,1,0,0,0
11/10/2023,AVAX,12.97220648,14.8102504,12.93430204,14.74855023,582521599.4,2023,1,3,0,0,0,0
11/11/2023,AVAX,14.74807242,16.95051508,14.04843458,16.78807289,877647789.4,2023,1,0,0,0,1,0
11/12/2023,AVAX,16.78999997,19.62836682,16.13171216,18.84596612,1187221783,2023,1,4,0,0,0,0
11/13/2023,AVAX,18.85940061,19.55293806,16.21993338,16.21993338,809097301.8,2023,0,1,0,0,0,0
11/14/2023,AVAX,16.21824687,18.02857424,15.76519283,17.09094556,862325580.9,2023,1,5,0,0,0,0
11/15/2023,AVAX,17.09183226,20.91600841,17.06066961,20.73465294,1452314993,2023,1,0,0,0,0,0
11/16/2023,AVAX,20.73490105,23.9519134,20.31156535,21.76090191,1969218240,2023,1,6,0,0,0,0
11/17/2023,AVAX,21.76676622,24.54418937,20.17572504,21.94082409,1766426717,2023,1,1,0,0,0,0
11/18/2023,AVAX,21.94016527,22.67677689,20.30857985,21.99535095,796404079.6,2023,1,7,0,0,0,0
11/19/2023,AVAX,21.9968011,22.99551519,20.84835978,22.85964603,702412365.6,2023,1,2,0,0,0,0
11/20/2023,AVAX,22.86299195,23.17861155,20.78875616,20.86159893,724407341.2,2023,0,8,1,0,0,0
11/21/2023,AVAX,20.86111524,22.17806034,19.02836608,19.04480839,1103057165,2023,0,3,0,0,0,0
11/22/2023,AVAX,19.04772976,21.20922604,19.02922172,20.79675907,665175025.5,2023,1,0,0,0,1,0
11/23/2023,AVAX,20.79519234,21.44793008,20.49859331,20.67244972,403440858.3,2023,0,0,0,0,0,0
11/24/2023,AVAX,20.67042384,21.82635475,20.49096171,20.88572786,488485749.5,2023,1,1,0,0,0,0
11/25/2023,AVAX,20.88666851,21.45502344,20.69391016,21.32732261,301827798.5,2023,1,0,0,0,0,0
11/26/2023,AVAX,21.32450642,21.46728662,20.34999164,21.11045815,375491357,2023,0,2,0,0,0,0
11/27/2023,AVAX,21.10553017,21.26652474,19.9034121,20.35875379,385908219.2,2023,0,1,1,0,0,0
11/28/2023,AVAX,20.3586708,20.84035736,19.59512384,20.65362706,409866597.6,2023,1,0,0,0,0,0
11/29/2023,AVAX,20.65672612,21.53805177,20.58281425,21.08641388,490900529,2023,1,0,0,0,0,0
11/30/2023,AVAX,21.08850566,21.4803146,20.86958475,21.38686133,389076494.1,2023,1,1,0,0,0,0
12/1/2023,AVAX,21.38730134,22.56871414,21.15348771,21.8613732,564612277.2,2023,1,1,0,0,0,0
12/2/2023,AVAX,21.86138561,22.36395411,21.78599662,22.2410726,330816326.6,2023,1,2,0,0,0,0
12/3/2023,AVAX,22.24109087,22.69789967,21.64945023,21.96865812,363213096.2,2023,0,2,1,0,0,0
12/4/2023,AVAX,21.96760233,23.17319335,21.30947713,22.63271881,692986139.6,2023,1,3,1,0,0,0
12/5/2023,AVAX,22.63799099,24.67428036,21.86540312,24.48477331,815582252.7,2023,1,0,0,0,1,0
12/6/2023,AVAX,24.48279343,27.55556578,24.48279343,26.21749115,1460209508,2023,1,4,0,0,0,0
12/7/2023,AVAX,26.22524791,27.76990931,25.82659321,26.3037246,1020594712,2023,1,1,0,0,0,0
12/8/2023,AVAX,26.30324196,30.70288649,26.10856658,30.63680865,1198193714,2023,1,5,0,0,0,0
12/9/2023,AVAX,30.62762383,34.11873035,30.50362114,31.81772541,1781367115,2023,1,2,0,0,0,0
12/10/2023,AVAX,31.82539191,37.74287121,31.64932843,37.07502877,1655716991,2023,1,6,1,0,0,0
12/11/2023,AVAX,37.08013821,39.29687904,33.71690864,38.13990477,3273088459,2023,1,3,0,0,0,0
12/12/2023,AVAX,38.13610634,42.75495671,36.08676524,37.43091211,2639559669,2023,0,7,0,0,1,0
12/13/2023,AVAX,37.43292616,41.27977241,34.27824541,39.0537683,2490212384,2023,1,4,0,0,0,0
12/14/2023,AVAX,39.04535981,40.2808422,37.60223293,39.30565848,1571510677,2023,1,0,0,0,0,0
12/15/2023,AVAX,39.30233406,42.02362795,38.64199238,39.81211199,1987675065,2023,1,5,0,0,0,0
12/16/2023,AVAX,39.80160075,45.20424998,38.72701198,42.0819075,2062984465,2023,1,1,0,0,0,0
12/17/2023,AVAX,42.08854698,43.86850448,40.44012893,40.66232278,1267591263,2023,0,6,0,0,0,0
12/18/2023,AVAX,40.65173062,41.28627304,36.73610155,41.06120315,1569013140,2023,1,2,0,0,0,0
12/19/2023,AVAX,41.0599085,41.94941422,38.85555774,39.82133307,1162110260,2023,0,0,1,0,0,0
12/20/2023,AVAX,39.81120277,44.43491024,39.2480954,43.42634027,1501900736,2023,1,3,0,0,0,0
12/21/2023,AVAX,43.42608459,46.81656932,43.15488743,45.96164201,1804875169,2023,1,0,0,0,1,0
12/22/2023,AVAX,45.96059998,48.7182426,43.86941278,45.44339545,1716677537,2023,0,4,0,0,0,0
12/23/2023,AVAX,45.44181413,48.17335584,43.66390656,48.06705998,1256731782,2023,1,1,0,0,0,0
12/24/2023,AVAX,48.05662994,49.65569269,46.6076183,47.71123965,1711488144,2023,0,0,0,0,0,0
12/25/2023,AVAX,47.71583989,48.819452,46.11512993,48.34520504,1173301947,2023,1,2,0,0,0,0
12/26/2023,AVAX,48.32989619,48.32989619,42.77636837,44.42602854,1272282582,2023,0,0,1,0,0,0
12/27/2023,AVAX,44.42654343,44.86298406,42.04249544,42.41041735,1041221252,2023,0,3,0,0,0,0
12/28/2023,AVAX,42.41714998,43.31593285,39.35506272,39.90686733,1132807530,2023,0,0,0,0,1,0
12/29/2023,AVAX,39.90666257,42.1028472,38.81035223,40.21108659,1101215880,2023,1,0,0,0,0,0
12/30/2023,AVAX,40.20987639,40.32802188,38.29671676,39.39484623,594951003.8,2023,0,0,0,0,0,0
12/31/2023,AVAX,39.39030191,40.4631331,38.26905299,38.54491168,578258572.7,2023,0,1,0,0,0,0
1/1/2024,AVAX,38.55866908,41.98056828,38.17139879,41.86446152,671490412.8,2024,1,0,0,0,0,0
1/2/2024,AVAX,41.86973449,43.39170363,40.46870029,40.64521169,869881310.6,2024,0,0,0,0,0,0
1/3/2024,AVAX,40.64593026,41.40471646,34.12448334,36.79527542,1364836993,2024,0,1,0,0,0,0
1/4/2024,AVAX,36.79512828,39.35528943,36.3021764,38.7378343,837720647.5,2024,1,0,0,0,0,0
1/5/2024,AVAX,38.73728463,38.90220246,35.23831155,36.43484844,806375166,2024,0,0,0,0,0,0
1/6/2024,AVAX,36.43449813,36.46504914,33.64159516,34.6241796,588059110.8,2024,0,1,0,0,0,0
1/7/2024,AVAX,34.62958483,35.71301325,33.28334785,33.6296541,626766433,2024,0,0,0,0,0,0
1/8/2024,AVAX,33.63080986,36.36847697,31.4807955,36.08260633,1051954159,2024,1,0,0,0,0,0
1/9/2024,AVAX,36.08619829,37.54158218,33.8652103,34.69501338,964444462,2024,0,0,0,0,0,0
1/10/2024,AVAX,34.68918857,39.45473755,33.53670542,38.47239099,1016992295,2024,1,1,0,0,0,0
1/11/2024,AVAX,38.4789447,41.62960313,37.64054746,39.44577777,1199348855,2024,1,0,0,0,0,0
1/12/2024,AVAX,39.40984382,39.51717853,35.04477994,35.87169603,838949725.7,2024,0,2,0,0,0,0
1/13/2024,AVAX,35.86818507,36.59554516,34.86716982,36.45083921,508938995.9,2024,1,1,1,0,0,0
1/14/2024,AVAX,36.45020105,37.78963994,35.33651434,35.3379962,612422802,2024,0,0,0,0,0,0
1/15/2024,AVAX,35.33125813,36.73755419,35.22887848,35.66428589,467302330.6,2024,1,2,0,0,0,0
1/16/2024,AVAX,35.65319456,36.49811309,34.85787525,35.59072573,480326504.8,2024,0,0,1,0,0,0
1/17/2024,AVAX,35.58462175,36.43471714,35.33757511,36.00657519,542915389,2024,1,3,0,0,0,0
1/18/2024,AVAX,36.0103108,36.07768077,32.92153389,33.52815403,565920716.8,2024,0,0,0,0,1,0
1/19/2024,AVAX,33.53049979,33.68983869,31.31074853,32.64300114,541126327.8,2024,0,4,0,0,0,0
1/20/2024,AVAX,32.64551547,32.92415201,32.04904529,32.80842494,335959594.1,2024,1,0,0,0,0,0
1/21/2024,AVAX,32.81383207,33.43380544,32.47304378,32.47304378,323246887.5,2024,0,0,0,0,0,0
1/22/2024,AVAX,32.48581334,32.65677494,29.42544725,29.4830929,625350714.2,2024,0,1,0,0,0,0
1/23/2024,AVAX,29.48297333,30.59928626,27.37829259,30.59178345,785003145.8,2024,1,0,0,0,0,0
1/24/2024,AVAX,30.59920766,31.85946596,29.51006811,31.21786648,644903092.9,2024,1,0,0,0,0,0
1/25/2024,AVAX,31.21673151,31.32682223,29.65716766,30.48063865,421239727.7,2024,0,1,0,0,0,0
1/26/2024,AVAX,30.48351254,33.01654346,30.16440863,32.27981863,539176076.8,2024,1,1,0,0,0,0
1/27/2024,AVAX,32.27614465,33.2649049,31.91298892,33.26196246,336041589.9,2024,1,0,0,0,0,0
1/28/2024,AVAX,33.2673157,36.62936488,33.26684944,34.79377511,966178089.7,2024,1,2,0,0,0,0
1/29/2024,AVAX,34.7994591,36.46578493,34.41420711,36.07376763,693709648.7,2024,1,1,1,0,0,0
1/30/2024,AVAX,36.07376763,37.09964385,35.08681944,35.14477991,681955940.5,2024,0,3,0,0,0,0
1/31/2024,AVAX,35.15542093,35.46770649,33.13990267,33.1619008,581078929.2,2024,0,2,0,0,1,0
